PFA	PD
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
0.998	1.0
